2025-12-08 09:38:40 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 10:04:37 | INFO | live | Monitoring... NSE=₹964.10 BSE=₹964.20 Spread=₹0.10
2025-12-08 10:04:42 | INFO | live | Monitoring... NSE=₹1542.80 BSE=₹1543.45 Spread=₹0.65
2025-12-08 10:04:47 | INFO | live | Monitoring... NSE=₹1542.80 BSE=₹1542.35 Spread=₹0.45
2025-12-08 10:04:52 | INFO | live | Monitoring... NSE=₹1542.90 BSE=₹1542.35 Spread=₹0.55
2025-12-08 10:04:57 | INFO | live | Monitoring... NSE=₹963.90 BSE=₹964.20 Spread=₹0.30
2025-12-08 10:05:02 | INFO | live | Monitoring... NSE=₹1542.80 BSE=₹1542.95 Spread=₹0.15
2025-12-08 10:05:05 | INFO | main | Signal SBIN spread=0.85 buy=NSE@₹963.15 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:05 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:06 | INFO | main | Signal SBIN spread=0.85 buy=NSE@₹963.15 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:06 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:06 | INFO | main | Signal SBIN spread=0.90 buy=NSE@₹963.10 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:06 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:06 | INFO | main | Signal SBIN spread=0.90 buy=NSE@₹963.10 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:06 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:07 | INFO | main | Signal SBIN spread=0.85 buy=NSE@₹963.15 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:07 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:07 | INFO | live | Monitoring... NSE=₹963.15 BSE=₹964.00 Spread=₹0.85
2025-12-08 10:05:07 | INFO | main | Signal SBIN spread=0.85 buy=NSE@₹963.15 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:07 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:07 | INFO | main | Signal SBIN spread=0.85 buy=NSE@₹963.15 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:07 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:07 | INFO | main | Signal SBIN spread=0.90 buy=NSE@₹963.10 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:07 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:08 | INFO | main | Signal SBIN spread=0.90 buy=NSE@₹963.10 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:08 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:08 | INFO | main | Signal SBIN spread=0.90 buy=NSE@₹963.10 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:08 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:08 | INFO | main | Signal SBIN spread=1.00 buy=NSE@₹963.00 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:09 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:09 | INFO | main | Signal SBIN spread=1.00 buy=NSE@₹963.00 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:09 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:09 | INFO | main | Signal SBIN spread=0.95 buy=NSE@₹963.05 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:09 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:09 | INFO | main | Signal SBIN spread=0.95 buy=NSE@₹963.05 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:09 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:09 | INFO | main | Signal SBIN spread=1.00 buy=NSE@₹963.00 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:09 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:11 | INFO | main | Signal SBIN spread=1.00 buy=NSE@₹963.00 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:11 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:11 | INFO | main | Signal SBIN spread=1.00 buy=NSE@₹963.00 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:11 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:12 | INFO | live | Monitoring... NSE=₹963.20 BSE=₹964.00 Spread=₹0.80
2025-12-08 10:05:12 | INFO | main | Signal SBIN spread=1.00 buy=NSE@₹963.00 sell=BSE@₹964.00 qty=50
2025-12-08 10:05:12 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:05:17 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:05:22 | INFO | live | Monitoring... NSE=₹963.95 BSE=₹963.60 Spread=₹0.35
2025-12-08 10:05:27 | INFO | live | Monitoring... NSE=₹963.95 BSE=₹963.60 Spread=₹0.35
2025-12-08 10:05:32 | INFO | live | Monitoring... NSE=₹963.90 BSE=₹963.60 Spread=₹0.30
2025-12-08 10:05:37 | INFO | live | Monitoring... NSE=₹1543.40 BSE=₹1543.85 Spread=₹0.45
2025-12-08 10:05:42 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.90 Spread=₹0.20
2025-12-08 10:05:47 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1544.15 Spread=₹0.25
2025-12-08 10:05:52 | INFO | live | Monitoring... NSE=₹1544.10 BSE=₹1544.15 Spread=₹0.05
2025-12-08 10:06:41 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 10:06:42 | INFO | auth | Authentication successful
2025-12-08 10:06:42 | INFO | main | Authentication successful. Starting bot...
2025-12-08 10:06:42 | INFO | main | Using watchlist: ['RELIANCE', 'SBIN']
2025-12-08 10:06:42 | INFO | data_feed | Starting Angel One WebSocket feed for ['RELIANCE', 'SBIN']
2025-12-08 10:06:42 | INFO | data_feed | Fetching instrument master data for 2 symbols...
2025-12-08 10:06:42 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 10:06:42 | INFO | data_feed | Resolved 4 instrument tokens
2025-12-08 10:06:42 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:06:43 | INFO | data_feed | WebSocket connected. Subscribing to 4 instruments
2025-12-08 10:07:58 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 10:07:59 | INFO | auth | Authentication successful
2025-12-08 10:07:59 | INFO | main | Authentication successful. Starting bot...
2025-12-08 10:07:59 | INFO | main | Using watchlist: ['RELIANCE']
2025-12-08 10:07:59 | INFO | data_feed | Starting Angel One WebSocket feed for ['RELIANCE']
2025-12-08 10:07:59 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 10:07:59 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 10:07:59 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 10:07:59 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:08:00 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 10:08:04 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:08:09 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.10 Spread=₹0.80
2025-12-08 10:08:14 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.80 Spread=₹0.10
2025-12-08 10:08:19 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:08:24 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.15 Spread=₹0.55
2025-12-08 10:08:29 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:08:34 | INFO | live | Monitoring... NSE=₹1543.80 BSE=₹1543.25 Spread=₹0.55
2025-12-08 10:08:39 | INFO | live | Monitoring... NSE=₹1544.30 BSE=₹1544.05 Spread=₹0.25
2025-12-08 10:08:40 | INFO | main | Signal RELIANCE spread=1.10 buy=BSE@₹1543.70 sell=NSE@₹1544.80 qty=50
2025-12-08 10:08:40 | INFO | order_executor | Order placed NSE SELL RELIANCE qty=50 id=251208000260429
2025-12-08 10:08:40 | INFO | order_executor | Order placed BSE BUY RELIANCE qty=50 id=251208000260431
2025-12-08 10:08:41 | WARNING | order_executor | ⚠️ Trade INCOMPLETE: RELIANCE | Spread=₹1.10 | BUY: BSE (id=251208000260431, status=REJECTED, price=N/A) | SELL: NSE (id=251208000260429, status=REJECTED, price=N/A)
2025-12-08 10:08:41 | ERROR | order_executor | Failsafe triggered for RELIANCE: {'buy': {'result': {'order_id': '251208000260431', 'status': 'REJECTED', 'price': None}, 'leg': OrderLeg(exchange='BSE', symbol='RELIANCE', side='BUY', quantity=50, order_type='MARKET', product='INTRADAY', validity='IOC', price=0.0, trigger_price=0.0)}, 'sell': {'result': {'order_id': '251208000260429', 'status': 'REJECTED', 'price': None}, 'leg': OrderLeg(exchange='NSE', symbol='RELIANCE', side='SELL', quantity=50, order_type='MARKET', product='INTRADAY', validity='IOC', price=0.0, trigger_price=0.0)}}
2025-12-08 10:08:41 | INFO | main | Signal RELIANCE spread=1.10 buy=BSE@₹1543.70 sell=NSE@₹1544.80 qty=50
2025-12-08 10:08:42 | INFO | order_executor | Order placed BSE BUY RELIANCE qty=50 id=251208000260509
2025-12-08 10:08:42 | INFO | order_executor | Order placed NSE SELL RELIANCE qty=50 id=251208000260510
2025-12-08 10:08:43 | WARNING | order_executor | ⚠️ Trade INCOMPLETE: RELIANCE | Spread=₹1.10 | BUY: BSE (id=251208000260509, status=REJECTED, price=N/A) | SELL: NSE (id=251208000260510, status=REJECTED, price=N/A)
2025-12-08 10:08:43 | ERROR | order_executor | Failsafe triggered for RELIANCE: {'buy': {'result': {'order_id': '251208000260509', 'status': 'REJECTED', 'price': None}, 'leg': OrderLeg(exchange='BSE', symbol='RELIANCE', side='BUY', quantity=50, order_type='MARKET', product='INTRADAY', validity='IOC', price=0.0, trigger_price=0.0)}, 'sell': {'result': {'order_id': '251208000260510', 'status': 'REJECTED', 'price': None}, 'leg': OrderLeg(exchange='NSE', symbol='RELIANCE', side='SELL', quantity=50, order_type='MARKET', product='INTRADAY', validity='IOC', price=0.0, trigger_price=0.0)}}
2025-12-08 10:08:45 | INFO | live | Monitoring... NSE=₹1544.20 BSE=₹1544.05 Spread=₹0.15
2025-12-08 10:08:50 | INFO | live | Monitoring... NSE=₹1544.20 BSE=₹1543.60 Spread=₹0.60
2025-12-08 10:08:55 | INFO | live | Monitoring... NSE=₹1544.60 BSE=₹1543.60 Spread=₹1.00
2025-12-08 10:09:00 | INFO | live | Monitoring... NSE=₹1544.60 BSE=₹1544.00 Spread=₹0.60
2025-12-08 10:09:05 | INFO | live | Monitoring... NSE=₹1544.50 BSE=₹1543.65 Spread=₹0.85
2025-12-08 10:09:10 | INFO | live | Monitoring... NSE=₹1544.60 BSE=₹1543.65 Spread=₹0.95
2025-12-08 10:09:15 | INFO | live | Monitoring... NSE=₹1544.50 BSE=₹1544.10 Spread=₹0.40
2025-12-08 10:09:20 | INFO | live | Monitoring... NSE=₹1544.50 BSE=₹1544.20 Spread=₹0.30
2025-12-08 10:09:25 | INFO | live | Monitoring... NSE=₹1544.50 BSE=₹1543.60 Spread=₹0.90
2025-12-08 10:09:30 | INFO | live | Monitoring... NSE=₹1544.50 BSE=₹1543.60 Spread=₹0.90
2025-12-08 10:09:35 | INFO | live | Monitoring... NSE=₹1544.60 BSE=₹1543.70 Spread=₹0.90
2025-12-08 10:09:40 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:09:45 | INFO | live | Monitoring... NSE=₹1544.50 BSE=₹1543.60 Spread=₹0.90
2025-12-08 10:09:45 | INFO | main | Signal RELIANCE spread=1.00 buy=BSE@₹1543.60 sell=NSE@₹1544.60 qty=50
2025-12-08 10:09:45 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:09:45 | INFO | main | Signal RELIANCE spread=1.00 buy=BSE@₹1543.60 sell=NSE@₹1544.60 qty=50
2025-12-08 10:09:45 | ERROR | safety | Too many failed fills; blocking new trades
2025-12-08 10:09:50 | INFO | live | Monitoring... NSE=₹1544.40 BSE=₹1544.25 Spread=₹0.15
2025-12-08 10:09:55 | INFO | live | Monitoring... NSE=₹1544.20 BSE=₹1544.30 Spread=₹0.10
2025-12-08 10:10:00 | INFO | live | Monitoring... NSE=₹1544.20 BSE=₹1544.25 Spread=₹0.05
2025-12-08 10:10:05 | INFO | live | Monitoring... NSE=₹1544.50 BSE=₹1544.30 Spread=₹0.20
2025-12-08 10:10:10 | INFO | live | Monitoring... NSE=₹1544.60 BSE=₹1543.70 Spread=₹0.90
2025-12-08 10:10:15 | INFO | live | Monitoring... NSE=₹1543.80 BSE=₹1544.25 Spread=₹0.45
2025-12-08 10:10:20 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.70 Spread=₹0.50
2025-12-08 10:10:25 | INFO | live | Monitoring... NSE=₹1543.60 BSE=₹1543.70 Spread=₹0.10
2025-12-08 10:10:30 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.70 Spread=₹0.20
2025-12-08 10:10:35 | INFO | live | Monitoring... NSE=₹1543.50 BSE=₹1543.20 Spread=₹0.30
2025-12-08 10:10:40 | INFO | live | Monitoring... NSE=₹1543.50 BSE=₹1543.60 Spread=₹0.10
2025-12-08 10:10:45 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.60 Spread=₹0.30
2025-12-08 10:10:50 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1544.00 Spread=₹0.10
2025-12-08 10:10:55 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.95 Spread=₹0.05
2025-12-08 10:11:00 | INFO | live | Monitoring... NSE=₹1544.10 BSE=₹1543.60 Spread=₹0.50
2025-12-08 10:11:05 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.60 Spread=₹0.30
2025-12-08 10:11:10 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1544.00 Spread=₹0.10
2025-12-08 10:11:15 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:11:20 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.60 Spread=₹0.30
2025-12-08 10:11:25 | INFO | live | Monitoring... NSE=₹1544.20 BSE=₹1543.60 Spread=₹0.60
2025-12-08 10:11:30 | INFO | live | Monitoring... NSE=₹1544.20 BSE=₹1543.60 Spread=₹0.60
2025-12-08 10:11:35 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.60 Spread=₹0.30
2025-12-08 10:11:40 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.60 Spread=₹0.10
2025-12-08 10:11:45 | INFO | live | Monitoring... NSE=₹1543.80 BSE=₹1543.60 Spread=₹0.20
2025-12-08 10:11:50 | INFO | live | Monitoring... NSE=₹1544.10 BSE=₹1543.60 Spread=₹0.50
2025-12-08 10:11:55 | INFO | live | Monitoring... NSE=₹1544.20 BSE=₹1544.00 Spread=₹0.20
2025-12-08 10:12:00 | INFO | live | Monitoring... NSE=₹1544.30 BSE=₹1544.00 Spread=₹0.30
2025-12-08 10:12:05 | INFO | live | Monitoring... NSE=₹1544.10 BSE=₹1544.00 Spread=₹0.10
2025-12-08 10:12:10 | INFO | live | Monitoring... NSE=₹1544.10 BSE=₹1544.00 Spread=₹0.10
2025-12-08 10:12:15 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1544.00 Spread=₹0.10
2025-12-08 10:12:20 | INFO | live | Monitoring... NSE=₹1543.80 BSE=₹1544.00 Spread=₹0.20
2025-12-08 10:12:25 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1544.00 Spread=₹0.10
2025-12-08 10:12:30 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.50 Spread=₹0.40
2025-12-08 10:12:35 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.50 Spread=₹0.40
2025-12-08 10:12:40 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.50 Spread=₹0.40
2025-12-08 10:52:12 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 10:52:12 | INFO | auth | Authentication successful
2025-12-08 10:52:12 | INFO | main | Authentication successful. Starting bot...
2025-12-08 10:52:12 | INFO | main | Using watchlist: ['ICICIBANK']
2025-12-08 10:52:12 | INFO | data_feed | Starting Angel One WebSocket feed for ['ICICIBANK']
2025-12-08 10:52:13 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 10:52:13 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 10:52:13 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 10:52:13 | INFO | live | Monitoring... (waiting for data)
2025-12-08 10:52:13 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 10:52:41 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 10:52:42 | INFO | auth | Authentication successful
2025-12-08 10:52:42 | INFO | main | Authentication successful. Starting bot...
2025-12-08 10:52:42 | INFO | main | Using watchlist: ['ICICI']
2025-12-08 10:52:42 | INFO | data_feed | Starting Angel One WebSocket feed for ['ICICI']
2025-12-08 10:52:42 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 10:52:42 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 10:52:42 | ERROR | data_feed | No manual token mappings found. Please add tokens to _manual_token_lookup()
2025-12-08 10:52:42 | ERROR | data_feed | You can find tokens from Angel One instrument search or API
2025-12-08 10:52:42 | WARNING | data_feed | No tokens resolved. WebSocket will not receive data.
2025-12-08 10:52:42 | WARNING | data_feed | Please implement token resolution or provide manual mapping.
2025-12-08 10:52:42 | ERROR | data_feed | No tokens to subscribe to. WebSocket will not receive data.
2025-12-08 10:52:42 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:17:04 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:17:05 | INFO | auth | Authentication successful
2025-12-08 11:17:05 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:17:05 | INFO | main | Using watchlist: ['HDFCBANK']
2025-12-08 11:17:05 | INFO | data_feed | Starting Angel One WebSocket feed for ['HDFCBANK']
2025-12-08 11:17:05 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:17:05 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:17:05 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 11:17:05 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:17:05 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 11:20:10 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:20:11 | INFO | auth | Authentication successful
2025-12-08 11:20:11 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:20:11 | INFO | main | Using watchlist: ['HDFCBANK']
2025-12-08 11:20:11 | INFO | data_feed | Starting Angel One WebSocket feed for ['HDFCBANK']
2025-12-08 11:20:11 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:20:11 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:20:11 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 11:20:11 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:20:11 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 11:20:16 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:21:00 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:21:00 | INFO | auth | Authentication successful
2025-12-08 11:21:00 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:21:00 | INFO | main | Using watchlist: ['HDFCBANK']
2025-12-08 11:21:00 | INFO | data_feed | Starting Angel One WebSocket feed for ['HDFCBANK']
2025-12-08 11:21:00 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:21:00 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:21:00 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 11:21:00 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:21:01 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 11:23:01 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:23:01 | INFO | auth | Authentication successful
2025-12-08 11:23:01 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:23:01 | INFO | main | Using watchlist: ['HDFCBANK']
2025-12-08 11:23:01 | INFO | data_feed | Starting Angel One WebSocket feed for ['HDFCBANK']
2025-12-08 11:23:01 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:23:01 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:23:01 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 11:23:01 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:23:02 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 11:23:06 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:26:50 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:26:50 | INFO | auth | Authentication successful
2025-12-08 11:26:50 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:26:50 | INFO | main | Using watchlist: ['HDFCBANK']
2025-12-08 11:26:50 | INFO | data_feed | Starting Angel One WebSocket feed for ['HDFCBANK']
2025-12-08 11:26:50 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:26:50 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:26:50 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 11:26:50 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:26:50 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 11:26:55 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:27:00 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:27:05 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:27:10 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:30:24 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:30:25 | INFO | auth | Authentication successful
2025-12-08 11:30:25 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:30:25 | INFO | main | Using watchlist: ['HDFCBANK']
2025-12-08 11:30:25 | INFO | data_feed | Starting Angel One WebSocket feed for ['HDFCBANK']
2025-12-08 11:30:25 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:30:25 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:30:25 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 11:30:25 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:30:26 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 11:36:09 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:36:10 | INFO | auth | Authentication successful
2025-12-08 11:36:10 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:36:10 | INFO | main | Using watchlist: ['HDFC']
2025-12-08 11:36:10 | INFO | data_feed | Starting Angel One WebSocket feed for ['HDFC']
2025-12-08 11:36:10 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:36:10 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:36:10 | ERROR | data_feed | No manual token mappings found. Please add tokens to _manual_token_lookup()
2025-12-08 11:36:10 | ERROR | data_feed | You can find tokens from Angel One instrument search or API
2025-12-08 11:36:10 | WARNING | data_feed | No tokens resolved. WebSocket will not receive data.
2025-12-08 11:36:10 | WARNING | data_feed | Please implement token resolution or provide manual mapping.
2025-12-08 11:36:10 | ERROR | data_feed | No tokens to subscribe to. WebSocket will not receive data.
2025-12-08 11:36:10 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:36:52 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:36:53 | INFO | auth | Authentication successful
2025-12-08 11:36:53 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:36:53 | INFO | main | Using watchlist: ['RELIANCE']
2025-12-08 11:36:53 | INFO | data_feed | Starting Angel One WebSocket feed for ['RELIANCE']
2025-12-08 11:36:53 | INFO | data_feed | Fetching instrument master data for 1 symbols...
2025-12-08 11:36:53 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:36:53 | INFO | data_feed | Resolved 2 instrument tokens
2025-12-08 11:36:53 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:36:53 | INFO | data_feed | WebSocket connected. Subscribing to 2 instruments
2025-12-08 11:36:58 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.60 Spread=₹0.10
2025-12-08 11:37:03 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.60 Spread=₹0.20
2025-12-08 11:37:08 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1541.85 Spread=₹0.65
2025-12-08 11:37:13 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1541.85 Spread=₹0.65
2025-12-08 11:37:18 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:37:23 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:37:28 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:37:33 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:37:38 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:37:43 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.70 Spread=₹0.20
2025-12-08 11:37:48 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:37:53 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.70 Spread=₹0.30
2025-12-08 11:37:58 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:38:03 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:38:08 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.00 Spread=₹0.40
2025-12-08 11:38:13 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.00 Spread=₹0.40
2025-12-08 11:38:18 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.00 Spread=₹0.30
2025-12-08 11:38:23 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.00 Spread=₹0.40
2025-12-08 11:38:28 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.50 Spread=₹0.10
2025-12-08 11:38:33 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.50 Spread=₹0.10
2025-12-08 11:38:38 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.50 Spread=₹0.10
2025-12-08 11:38:43 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1541.75 Spread=₹0.55
2025-12-08 11:38:48 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.35 Spread=₹0.05
2025-12-08 11:38:53 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.35 Spread=₹0.05
2025-12-08 11:38:58 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:39:03 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:39:08 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:39:13 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:39:18 | INFO | live | Monitoring... (waiting for data)
